"idRegistroEncuesta","idEstablecimiento","NombreEstablecimiento","NombrePropietario","Direccion","Ciudad","GPS","StickerQR","Canal","Localidad","SubLocalidad"
6295908,250728,NO TIENE,ADRIANA,KR 7EBIS # 64 - 36,CALI,"3.4594886;-76.487698",32002968,Tienda,7,1
5644723,729165,PANADERIA MARIA PAZ,Nestor,CL 32 SEC LOS NISPEROS,TURBACO,"10.33546821;-75.42476979",72009651,Panaderia,1,1
5800016,757463,cigarreria tacuma,,KR 5 # 20 - 02,FUNZA,"4.710609436035156;-74.20197296142578",1224410579,Autoservicio,1,1
4264122,93070,TIENDA DE JHONNY,no declara,MZ 1 CS 4 SEC VILLA JARDIN,IBAGUE,"4.4437402;-75.1753146",100008580,Tienda,8,2
6698885,396086,LA FRONTERA,jaime,KR 7 C # 37 - 06,SOLEDAD,"10.901381492614746;-74.77873992919922",42030810,Tienda,2,3
6990848,172545,EL PALACIO DEL PROGRESO,ANA TENORIO ,KR 46 C # 40 - 06,CALI,"3.406290054321289;-76.51714324951172",32014230,Tienda,16,2
6964961,225454,la Viña,no declara,CL 51 # 19 E - 05,BARRANQUILLA,"10.964942932128906;-74.79920959472656",42001431,Tienda,3,5
5928593,154347,autoservicio el milagroso,,KR 80 # 108 A - 27,MEDELLIN,"6.309200763702393;-75.5762939453125",20027555,Autoservicio,6,1
6985322,129528,EL VAGO,NO DECLARADO,CL 68 # 69 I - 30,BOGOTA,"4.678599834442139;-74.09329986572266",180075475,Cancha de Tejo,10,3
6522223,335946,PANADERIA Y PASTELERIA LA ESPIGA VERDE,vanessa,CL 69 G NORTE # 8 A - 03,POPAYAN,"2.4868673365563154;-76.56298041343689",180000263,Panaderia,2,1
6226967,120788,TDA LOS 2 ANGELITOS 2,,KR 14 # 117 - 04,BARRANQUILLA,"10.971939086914062;-74.84468841552734",42024760,Autoservicio,3,1
6671802,941385,restaurante,royal,CL 8 # 30 A - 07,CALI,"3.429452896118164;-76.53723907470703",32049013,Restaurantes,19,1
3194848,90151,NO TIENE,MARILCE SALAMANCA,KR 13 # 12 - 63,FLORIDABLANCA,"7.07892764299982;-73.1037730690078",50602713,Cafeteria,3,2
7008759,321775,RESTAURANTE Y COMIDAS RAPIDAS  LA ESTACION DEL SABOR,jose ,KR 18 A # 76 D - 118,SOLEDAD,"10.916639347560704;-74.81148887425661",42025612,Comidas Rapidas,1,1
4932021,495278,EL REGALITO,,CL 13 # 10 - 46,SOGAMOSO,"5.7161599;-72.9269847",132009070,Cafeteria,1,1
5219061,159051,DONDE OSIRIS,,CL 46 # 29 - 29,BARRANQUILLA,"10.971273422241211;-74.79024505615234",42018550,Tienda,3,5
6982104,204391,MINIMARKET JP,,KR 23 # 11 - 06,CALI,"3.435851573944092;-76.53075408935547",30402309,Autoservicio,9,2
6977568,160606,CIGARRERIA ALHAMBRA,no da nombre,CL 115 # 51 - 43,BOGOTA,"4.69980001449585;-74.06133270263672",17940329,Tienda,11,4
6469086,403220,los coris,,KR 4 # 10 - 15,MADRID,"4.733273029327393;-74.26021575927734",1224463020,Tienda,1,1
4272542,205227,tienda,marino bedoya,MZ E CS 3 SEC LARA BONILLA,DOSQUEBRADAS,"4.8121081;-75.6612384",60030707,Tienda,2,2
4264730,443780,LICHES PAN,no declara,KR 61 F # 48 SUR - 12,MEDELLIN,"6.17810242;-75.64265783",22021135,Panaderia,17,1
6732539,821436,TIENDA AMPARO,Amparo,CL 26 # 9 - 66,HONDA,"5.21590608;-74.73257284",354730191,Tienda,1,1
5771011,566202,mr pollo doradito,,CL 35 # 11 A - 42 LC 7,VILLAVICENCIO,"4.14625883102417;-73.61134338378906",125003935,Restaurantes,4,1
5489515,593449,cafeteria la colmena,,KR 34 # 48 - 136,BUCARAMANGA,"7.115429878234863;-73.11028289794922",1224428395,Cafeteria,12,2
5847262,676067,COMIRAPIDAS MIS DELICIAS ,esnelda ramos ,KR 43 SUR # 49 SUR - 106,VILLAVICENCIO,"4.084702539257705;-73.66929480805993",125002168,Comidas Rapidas,8,1
4733138,88096,Mayerly higuera,mayerly,CL 10 # 24 - 80,DUITAMA,"5.81940464767;-73.0341332288",130000377,Tienda,2,1
4740205,22006066,La Mona,La Mona,CL 49 A # 2 ESTE - 06,MEDELLIN,"6.230204589664936;-75.52817839197814",22006066,Tienda,8,1
5554047,578697,LICOTERIA LA BICHOTA,NO DECLARADO,CL 6 # 4 - 06,NOCAIMA,"5.069332122802734;-74.37747192382812",340450068,Bar,1,1
6894995,62008524,el trigal calarca,,KR 25 # 40 - 07,CALARCA,"4.531159400939941;-75.64082336425781",62025191,Panaderia,1,1
5566322,715242,kiosko azul,,KR 136 C # 65 - 26,MEDELLIN,"6.281129360198975;-75.63983917236328",1200539194,Tienda,7,2
6894942,200163,el almana,,KR 50C # 79 - 74,MEDELLIN,"6.273930072784424;-75.56118774414062",20002222,Autoservicio,4,2
7013588,204924,TIENDA ABARROTES EL BARATON,carlos babilonia,DG 32 # 86 - 15,CARTAGENA,"10.382893562316895;-75.46554565429688",72001058,Tienda,3,13
6339976,873553,ANDRES COMPANY ,gabriel medina ,CL 7 # 25 - 15 SEC CENTRO,MELGAR,"4.203910827636719;-74.64244842529297",0,Licoreria,1,1
6601535,32024889,tienda intelegente ,,KR 27 A # 96 - 88,CALI,"3.4179627895355225;-76.47921752929688",32038075,Tienda,14,1
6587369,413440,Octopuccy,,DG 13 ESTE # 15 NORTE - 104,CUCUTA,"7.915372848510742;-72.49090576171875",110011125,Tienda,5,1
6945157,573982,NO TIENE,NO TIENE,TV 35 A SUR # 33 - 107,ENVIGADO,"6.168428;-75.582773",22030355,Autoservicio,1,1
4768462,546622,TIENDA SUPER 28,mirta moreno,KR CRA 28 10 51,CHIQUINQUIRA,"5.6236723;-73.8100269",0,Tienda,1,1
6433849,794414,Restaurante Amparo,Amparo,KR 6 # 6 - 80,BUGALAGRANDE,"4.212507724761963;-76.15594482421875",170005026,Restaurantes,1,1
6523333,55875,ABC SALSAMENTATIA,jennifer,KR 52 # 127 D - 26 LC 1,BOGOTA,"4.712460041046143;-74.05899047851562",0,Tienda,11,3
4073629,170295,YELEY,no ,CL 91 # 55 - 56,BUCARAMANGA,"7.097844048;-73.09747831",52003335,Panaderia,16,2
6362116,309613,BRASERO ROJO,NO DECLARADO,TV 78 D # 10 B - 80,BOGOTA,"4.6442928;-74.1378698",17918550,Restaurantes,8,4
6701164,544312,PIZZA FULL,no presedente ,KR 67 # 111 - 10,MEDELLIN,"6.3063629;-75.5660011",20920065,Comidas Rapidas,5,1
6701324,945477,tienda anita,ana,CL 36 SUR # 79 G - 05,BOGOTA,"4.628227710723877;-74.15654754638672",18033825,Tienda,8,5
7008707,114014,TIENDA LA FORTALEZA,TOÑO,CL 47 # 21 G - 04 SEC SANTA CRUZ,SANTA MARTA,"11.209608488716185;-74.18675101362169",82005491,Tienda,9,2
3480414,3003717,MERCAMAX,PAULA CHACON,KR 94 A # 6 - 40 ET 3,BOGOTA,"4.65181431800004;-74.1644266779999",17915989,Autoservicio,8,7
5482549,641764,tienda madrid,leidy,KR 75 # 98 - 56,MEDELLIN,"6.296406269073486;-75.57777404785156",22036867,Tienda,6,2
4544952,351769,"0",NO DECLARADO,CL 74 SUR # 81 - 03,BOGOTA,"4.611255;-74.20065",17949646,Carniceria,7,3
6668042,842362,Empanas don Miguel,,CL 40 # 1 ESTE - 45,TUNJA,"5.544702053070068;-73.3472900390625",132010094,Cafeteria,3,2
6702969,648991,Donde Juanito ,no dan nombre ,CL 26 # 47 - 22,BARRANCABERMEJA,"7.037539005279541;-73.84242248535156",260002207,Tienda,4,1
6101636,2601,TIENDA SAN NICOLAS,,CL 47 A # 12 S - 06,BARRANQUILLA,"10.9249315;-74.805071",42000611,Tienda,4,5
5650686,728595,MR TAMAL,no indica,CL 29 # 76 - 17 LC 116,MEDELLIN,"6.230827331542969;-75.59627532958984",0,Comidas Rapidas,16,1
6064184,787289,FUENTE DE SODA,soda,CL 16 # 31 - 04 LC TIENDA,ACACIAS,"3.9912859927583058;-73.77334779770273",125011890,Tienda,1,1
3988606,107556,TIENDA CLARENA ,CARMEN  VARGAS,MZ 17 LT 31 SEC MI RANCHITO,MONTERIA,"8.753642630763352;-75.90861864387989",132003787,Tienda,1,1
4125983,357195,DROGUERÍA,no me lo proporciona,KR 19 # 29 E - 128 LC 1,SANTA MARTA,"11.2283362;-74.1953477",82001593,Drogueria,1,2
6775655,579815,PANADERIA NOEL,noel,CL 25 # 2 - 98,CUCUTA,"7.926234542392194;-72.5173952523619",110011652,Panaderia,7,1
7003837,201831,LA VALLENATA,no declara,CL 41 B # 8 - 05,BARRANQUILLA,"10.946844100952148;-74.79692077636719",40015561,Tienda,5,5
6944211,352190,restarante losngat9tos,,CL 7 # 15 - 31,MADRID,"4.734847540967166;-74.26764886826277",1210679773,Restaurantes,1,1
6571896,337077,el carrito,,CL 11 # 21 A - 24,ARMENIA,"4.541851043701172;-75.67205047607422",62007211,Comidas Rapidas,9,1
5739654,752375,BROSTIALITAS,fernando,CL 36 # 18 BIS 1 - 108,VALLEDUPAR,"10.45221994;-73.27497238",0,Restaurantes,4,1
3609165,315426,tienda pedro,pedro arias,KR 26 # 34 - 09,GIRON,"7.07018136517789;-73.169773590702",50016162,Tienda,2,2
6517797,541247,Merk sofi la libertad,,CL 19 # 17 - 75,CUCUTA,"7.8840651512146;-72.47260284423828",110002448,Autoservicio,3,1
5372485,686597,TIENDA ANDALUSA ,rubiela sarria ,CL 5 C # 27 - 15,VILLAVICENCIO,"4.123441696166992;-73.62504577636719",125008842,Tienda,7,1
7030299,197740,como en casa,,KR 2 # 21 - 01,CALI,"3.457543062977493;-76.52559888549149",30205720,Panaderia,3,1
6909637,351798,AMERICAN PAN,,KR 21 # 11 - 09,DUITAMA,"5.8217902183532715;-73.03450775146484",132013625,Panaderia,1,1
5339467,679907,tienda el desaogo,juan carlos,KR 48 # PALACE - 30 LC 66 30,MEDELLIN,"6.2626800000000005;-75.55797333333334",22034070,Tienda,4,2
3782758,92136,No declarado ,Leidy Cárdenas ,CL 73 # 7 - 05 SEC LAS DELICIAS,IBAGUE,"4.459079599712985;-75.20043031992476",102002127,Tienda,6,1
5711631,744119,Papeleria Monterrey,,KR 48 # 10 - 45 LC 160,MEDELLIN,"6.214260101318359;-75.57633209228516",22049679,Papeleria,14,1
7025652,371708,Cafeteria Donde Gloris,Gloria Baez,CL 24 # 23 - 32,YOPAL,"5.337484836578369;-72.39070129394531",225001925,Cafeteria,2,1
6669870,481860,Brosty Asados La 51,,KR 51 # 45 - 20,GUARNE,"6.276852607727051;-75.44087982177734",22050712,Comidas Rapidas,1,1
7068969,373902,LA GRAN FUENTE DEL SABOR,,KR 30 # 19 - 25,DUITAMA,"5.819813251495361;-73.02604675292969",132001681,Panaderia,6,1
7041863,706668,no registra nombre,marleni,KR 39 B # 1 A - 78,POPAYAN,"2.45567854;-76.63175181",180004217,Tienda,9,1
6697996,207523,HERMANOS SANCHES,manuel ,CL 39 # 7 C - 105,SOLEDAD,"10.902688980102539;-74.77892303466797",42026728,Tienda,2,3
6745664,151120,El regreso,,CL 27 # 65 D - 41,MEDELLIN,"6.2288031578063965;-75.58639526367188",20005873,Tienda,15,1
6992834,727305,TIENDA MIXTA,PATRICIQ,CL 9 C # 56 SUR - 35,JAMUNDI,"3.225328207015991;-76.50647735595703",32041274,Tienda,1,1
6546956,891126,asadero y restaurante mr pollo,,CL 9 # 18 - 21,YOPAL,"5.346958160400391;-72.40206146240234",225001944,Restaurantes,1,1
7062261,678738,licorera doña mercedes,mercedes,CL 28 # 26 - 08,VILLAVICENCIO,"4.145294189453125;-73.62964630126953",125007611,Licoreria,3,1
6493648,909052,panaderia grouch,hector romero,CL 3 # 14 - 48 SEC SANTA BARBARA,IBAGUE,"4.4550015;-75.2432532",10201181,Panaderia,2,1
5239564,1200529306,empanadas la u,,TV 51 A # 69 - 05 LC 105,MEDELLIN,"6.259250189177692;-75.58453948237002",1300529306,Restaurantes,11,1
6495613,907488,BIRRA BAR,Jhonathan martinez,AV NORTE # 56 - 36 LC 02,TUNJA,"5.563449859619141;-73.34713745117188",132012447,Bar,2,1
6924851,185401,SUPER MERCADO HS,NO DECLARADO,KR 5 A # 48 K SUR - 29,BOGOTA,"4.55484184000919;-74.10827898359167",10119793,Autoservicio,18,3
6100939,399720,FERRETERIA EL 40,,CL 30 # 3 ESTE - 37,CHIA,"4.875089395791292;-74.03842485509813",53933072,Ferreterias,1,1
6688683,511183,LA ESQUINA DEL SABOR CUCUTENO,Maritza ,KR 5 # 3 - 08 LC 1,FLORIDABLANCA,"7.063230514526367;-73.08905792236328",52016533,Restaurantes,8,1
6472370,627036,granero la economia 3,,CL 18 # 24 - 85,COROZAL,"9.309156448580325;-75.29200125485659",150704377,Tienda,1,1
6895537,958566,autoservicio kairos ,,CL 14 # 71 - 26,MEDELLIN,"6.220799922943115;-75.5938720703125",0,Autoservicio,16,2
6475001,434870,VARIEDADES NINICELL,,KR 24 # 39 - 75,BARRANQUILLA,"10.96528434753418;-74.788330078125",42015662,Misceláneas,5,1
7074672,204029,TIENDA MIXTA,JANETH,CL 100 A # 20 - 121,CALI,"3.43441002406;-76.4635923519",32036901,Tienda,21,1
6273375,113245,TDA Y PANADERIA EL REPOZO,javier,CL 18 O # 24 O - 09,SABANALARGA,"10.63429593;-74.91810407",42007476,Tienda,1,1
7008653,517667,REST Y REFRESQUERIA LA CACHACA,irma,CL 78 D # 13 - 17,SOLEDAD,"10.913105010986328;-74.81600952148438",42010015,Restaurantes,1,1
6683502,466294,el esquinazo,,CL 1 # 15 - 40,CERETE,"8.873057384043932;-75.7899081800133",143004433,Tienda,1,1
6908898,92134,TIENDA EL MONO Y LA MONA,diego,CL 73 # 34 - 04,IBAGUE,"4.460124227;-75.20077065",100005535,Tienda,6,1
6897640,162008,QUE TE TOMAS DONDE IAN,No dio,CL 30 A SUR # 00 ESTE - 05,BOGOTA,"4.563513519242406;-74.0920545347035",100004887,Tienda,4,3
7052715,190984,PANADERIA PIN PONPAN,,KR 36 B # 103 - 08,MEDELLIN,"6.292520046234131;-75.54493713378906",22051489,Panaderia,1,2
3650133,318187,MISCELANEA FELPA,FRANCI ORDOÑEZ,CL 69 K SUR # 30 - 73,BOGOTA,"4.56671747800004;-74.1579792939999",17920534,Tienda,19,4
6915717,336149,MISCELANEA LA FAMILIAR,uriel,CL 61 # 10 - 64,MANIZALES,"5.065033912658691;-75.47587585449219",62002768,Tienda,6,1
6871568,194659,CIGARRERIA,no responde,CL 49 # 15 - 21,BOGOTA,"4.636650085449219;-74.06829071044922",17968901,Tienda,13,1
4831813,557197,RESTAURANTE CHOW MEIN,diego maca,CL 5 # 33 - 44,POPAYAN,"2.4510016666666665;-76.62840833333333",180003996,Restaurantes,9,1
5170499,464525,tienda el descuento,,CL 54 # 51 - 125,RIONEGRO,"6.1563824862241745;-75.37458160892129",1224137137,Tienda,1,1
5630438,326826,NO TIENE,claudia,CL 19 C NORTE # 4 B - 31,POPAYAN,"2.451556666666667;-76.59403",180003097,Tienda,3,1
6470052,167574,BOGOTA PARRILLA,NO DECLARADO,KR 5 # 48 U SUR - 27,BOGOTA,"4.548376666666667;-74.10981833333334",17956519,Comidas Rapidas,18,3
5259017,166418,NO TIENE,No ,KR 16 K # 74 D SUR - 38,BOGOTA,"4.540008333333334;-74.134665",10112180,Tienda,19,5
6732512,99348,no dice,No dice,CL 44 # 94 - 19,MEDELLIN,"6.254276752471924;-75.61087799072266",20027060,Tienda,12,1
3491882,115351,TIENDA LUZ Y VIDA,JOSE VELANDIA,CL 49 # 15 F - 19,SOLEDAD,"10.91457286;-74.78604786",42003574,Tienda,2,1
7025160,77213,DISTRIBUIDORA VIRREY,ARVEY,CL 61 NORTE # 2 F NORTE - 100,CALI,"3.4871265;-76.5085123",32046832,Autoservicio,2,1
7079665,184003,NO TIENE,NO DECLARADO,DG 73 H SUR # 78 I - 16,BOGOTA,"4.6067791;-74.2036986",17994638,Panaderia,7,3
6566751,486688,merkafull,,CL 23 B # 36 A - 28,SINCELEJO,"9.309072587639093;-75.38318186067045",150701833,Tienda,7,1
5679908,569717,viveres el muña 2,,CL 6 A # 14 - 04 LC 2,SIBATE,"4.4950975;-74.2570564",1224412096,Tienda,1,1
6069086,559556,CAFETERIA PUNTO NATURAL,maria paula ,CL 37 # 41 - 83,VILLAVICENCIO,"4.1453328132629395;-73.6427230834961",125007226,Cafeteria,2,1
6267226,433500,santa coloma,,CL 50 # 3 - 185,FLORIDABLANCA,"7.067872524261475;-73.0930404663086",1224216886,Tienda,8,1
6942883,417655,Tienda mi sofi,,CL 34 # 39 - 11,BARRANCABERMEJA,"7.043360710144043;-73.84296417236328",260002136,Tienda,4,1
5582160,320289,RESTAURANTE KALETH,Kaleth,DG 21 # 6 - 05,MONTERIA,"8.741910934448242;-75.89190673828125",82003617,Restaurantes,3,2
5004600,549273,supermercado juanjo,patricia romero,KR 6 # 25 - 06,YOPAL,"5.329311370849609;-72.40735626220703",225000706,Tienda,4,1
6794816,120459,BRISASDEL MAR,no ,CL 75 # 21 B - 175,BARRANQUILLA,"10.970515251159668;-74.81817626953125",40012238,Tienda,3,2
6268302,155565,TDA EL PAISAJE,,KR 30 # 47 A - 19,PALMIRA,"3.5424458980560303;-76.2981948852539",120076940,Tienda,2,1
6564521,572443,SURTI FRUVER LAS FLORES,surti fruver las flores,CL 9 E # 54 B SUR - 01,JAMUNDI,"3.226748867891729;-76.50828380137682",1224255932,Autoservicio,1,1
6976454,198613,no registra,NO DECLARADO,PLAN 3 ZONA 5 CS 15,DOSQUEBRADAS,"4.84436286;-75.65754536",62036905,Tienda,9,1
6040782,813589,BOHEMIA BURGUER,NO DECLARADO,CL 37 SUR # 30 - 33,BOGOTA,"4.5899200439453125;-74.12097930908203",18006905,Comidas Rapidas,15,2
6597934,622734,CARAMELO,Maryuri,CL 32 # 28 - 63,PALMIRA,"3.5288163973018527;-76.29923922009766",30207493,Panaderia,2,2
6784494,438163,TIENDA CASA MALU,luz mirian garcia,CL 50 A # 5 A - 16,NEIVA,"2.9542949199676514;-75.290771484375",92002981,Tienda,2,2
7006064,680310,MANOS BENDITAS,NA,KR 70 # 9 A - 85,MEDELLIN,"6.217720031738281;-75.5931396484375",22035086,Restaurantes,16,2
6715464,435588,komarepas,,CL 25 # 7 - 62,PEREIRA,"4.815245151519775;-75.69915008544922",62015018,Cafeteria,3,1
6539669,1202607047,Fuente de Soda YY,,KR 35 # 22 - 71,VILLAVICENCIO,"4.1371636390686035;-73.63134002685547",125007607,Tienda,6,1
3045102,232176,NO TIENE,no declara,CL 106 A SUR # 5 C - 35,BOGOTA,"4.49339738539101;-74.1157725444129",10918426,Restaurantes,5,3
6883992,638733,no tiene,no da nombre,KR 10 ESTE # 52 A SUR - 26,BOGOTA,"4.5381128358521;-74.09121290763629",17986666,Tienda,4,4
6245369,372060,minimarket  punto la paz,,CL 27 # 1 - 01,MADRID,"4.730343273840845;-74.2594101279974",1210413319,Autoservicio,1,1
7040241,62005927,la perrera loka,,KR 23 # 52 - 84,MANIZALES,"5.0636820793151855;-75.49606323242188",62026173,Comidas Rapidas,4,2
6753738,661265,super tienda lalo,,KR 21 A # 1 D - 78,SANTA MARTA,"11.254380226135254;-74.19266510009766",82009697,Tienda,3,2
5703807,32007071,MINIMARKET LA GRAN BAHIA ,,KR 7 # 17 A - 06,JAMUNDI,"3.2666098;-76.534701",1224185784,Licoreria,1,1
6202371,171404,DISTRIFRUVER,,CL 72 A # 1 A4B - 82,CALI,"3.486298732459545;-76.48802700452507",1224464358,Tienda,6,1
5980286,638068,DE TODITO PUNTO COM,,KR 25 # 15 - 70,SOGAMOSO,"5.724986046552658;-72.93599017895758",132011100,Tienda,1,1
5460815,2504,donde yenifer,yenifer,CL 45 # 7 - 30,BARRANQUILLA,"10.941765785217285;-74.79965209960938",42024645,Restaurantes,4,3
6907594,67418,LOR RECUERDOS DE LILIANA,Liliana lopez,KR 98 C # 58 SUR - 21,BOGOTA,"4.637333683333334;-74.1955409",17909434,Tienda,7,1
6896257,489337,tienda york,,KR 24 # 22 - 09,COROZAL,"9.3107542488724;-75.2931215800345",150704092,Tienda,1,1
6872521,334445,LA MEJOR DEL PARQUE,carlos rua,CL 14 C # 27 - 37,RIOHACHA,"11.539133071899414;-72.92925262451172",175002147,Tienda,4,1
6006611,806831,VIDEO BAR AVENTURA 2,DEYSY SANTIESTEBAN,CL 7 # 5 D - 71,SOGAMOSO,"5.7063954044133425;-72.92816952802241",132009562,LicoBar,1,1
6593809,315476,LAS DELICIAS DE SHARPEY,valeria,CL 44 # 2 E - 04,CALI,"3.4653883;-76.508508",32026689,Comidas Rapidas,4,2
6880479,32010824,RESTAURANTE SANTA DELICIA,vania,KR 5 NORTE # 61 NORTE - 16,CALI,"3.4864864451810718;-76.50100311264396",32010824,Restaurantes,4,1
7009414,154662,DROGUERIA METRO AVENIDA,,KR 99 # 47 A - 75,MEDELLIN,"6.25832986831665;-75.6141128540039",22043118,Drogueria,13,1
5062184,322915,RIQUIEMPANADAS,No declarado,MZ 7 CS 1 SEC SAN FERNANDO LC 4,PEREIRA,"4.80502540246;-75.7393562514",62003865,Cafeteria,9,1
4122806,70934,restaurante la lola,Martha Sánchez ,CL 35 # 20 - 33,BUCARAMANGA,"7.12020091175791;-73.122265353944",52008123,Restaurantes,15,1
5388286,345336,RESTAURANTE KAPOA,sandra,CL 53 NORTE # 13 - 32,POPAYAN,"2.4797702;-76.5806098",180004758,Restaurantes,2,1
7059812,157697,Abastos porvenir ,,KR 13 A # 59 - 04,SOLEDAD,"10.90675163269043;-74.79585266113281",42027584,Tienda,2,1
6753593,860941,LAS DELICIAS DR JUANCHO,,CL 1 # 13 - 52,SOGAMOSO,"5.706655704416335;-72.93761760927737",132012445,Comidas Rapidas,1,1
5304623,161657,CAFETERIADELIPECADOS,Mariana,CL 22 # 7 A - 16,BOGOTA,"4.583737850189209;-74.21263885498047",10615700,Cafeteria,99,2
5312898,444290,BEAUTER CENTER,wilson acuña,CL 9 # 18 - 16,YOPAL,"5.346839904785156;-72.40186309814453",225000440,Autoservicio,1,1
4942558,466476,DONDE IRMA,,CL 6 # 7 - 24,PUERTO COLOMBIA,"11.019582152366638;-74.93466571904719",42009739,Tienda,1,1
6934027,444638,TDA LA EQUINA BENDITA,NO DECLARADO,AV 2 # 12 - 84,CUCUTA,"7.893080234527588;-72.48400115966797",110006938,Tienda,4,1
6766106,435615,FRANCA MINI ESTANCO,liliana,CL 23 C # 46 - 06,NEIVA,"2.9444210529327393;-75.25344848632812",92002978,Licobar,10,1
4609424,220170,tda mixta ,juan felipe zuñiga ,KR 49 SUR # 13 B - 22,JAMUNDI,"3.23593099135905;-76.5118534024804",32001212,Tienda,1,1
6669306,644106,junes j,,KR 12 # 20 - 01,FUNZA,"4.717703342437744;-74.20520782470703",1224337462,Panaderia,1,1
4965545,109088,Estanco la 52,Kevin Andres Becerra,KR 52 # 24 - 42,NEIVA,"2.946397066116333;-75.24951171875",92000356,LicoBar,10,2
3973832,374487,FIESTAS Y PONQUE,NO DECLARADO,AV 19 # 76 - 06,MANIZALES,"5.0773094;-75.5216869",62004813,Panaderia,1,1
6757554,411040,SUPERMERCADO REAL SAN ANTONIO,Pedro,CL 14 # 42 A ESTE - 15,VILLAVICENCIO,"4.1198011;-73.5627922",125002889,Autoservicio,5,1
6921112,248403,TIENDA SOFI,CARLOS ORTEGON ,CL 17 A # 24 A - 20,NEIVA,"2.938353;-75.2729001",92004673,Tienda,5,3
5750934,642737,car wadh club,,CL 32 F # 78 - 98,MEDELLIN,"6.238369941711426;-75.59928131103516",1224411434,Panaderia,16,1
4164937,32005870,fruver,omar,CL 72 U # 26 H2 - 28,CALI,"3.4309799999999995;-76.48589833333334",32005870,Fruver,13,1
6600167,132004943,NO TIENE,Flor Maria Niño,CL 11 # 6 - 20,DUITAMA,"5.834578089416027;-73.04131197743118",132004943,Tienda,4,1
4917922,438704,tienda yenny,,KR 12 # 16 - 62,PASTO,"1.2022217512130737;-77.27384185791016",190004300,Tienda,2,1
6944113,159160,TIENDA FELESCAMI,no ,CL 67 # 44 - 05,BARRANQUILLA,"10.989591598510742;-74.80123901367188",40031034,Tienda,2,7
4295806,447454,Tienda Erika,,CL 1 C # 14 B - 23,SAHAGUN,"8.9288524;-75.4423448",150701770,Tienda,1,1
4851388,187713,TIENDA HELEN,HELEN,KR 26 # 56 A - 04,CALI,"3.43767;-76.4957748",30034282,Tienda,12,1
3917463,336624,CAFETERÍ�A  EL MONO ,arjemiro cruz ,CL 91 SUR # 7 A ESTE - 36 LC 2,BOGOTA,"4.49668359756;-74.10131073",17921514,Cafeteria,5,3
3418970,93570,"0",ORLANDO MONDRAGON,MZ B CS 2 SEC JORDAN ET 9,IBAGUE,"4.44213;-75.19918",100007097,Tienda,5,1
6527244,346120,TIENDA MIXTA EL VECINO,NO DECLARADO,AV 18 # 1 A - 23,CUCUTA,"7.8993000984191895;-72.46996307373047",110000240,Tienda,4,1
6310498,867067,COMIDAS RAPIAS ,no ,AV 10 # 14 - 53,LOS PATIOS,"7.8260321617126465;-72.51274108886719",110008512,Comidas Rapidas,1,1
6915639,721221,TIENDAMIXTA,VERONICA,KR 42 C # 42 A - 09,CALI,"3.408147209477112;-76.51148486494064",32050002,Tienda,16,2
6129026,142202,LICORES D M,elver molino,CL 102 E # 22 B - 54,CALI,"3.4311673641204834;-76.4637680053711",32015524,Licoreria,21,1
6354717,877093,danburguer,,CL 21 SUR # 45 B SUR - 15,VILLAVICENCIO,"4.106322443112731;-73.65309937857091",1224509028,Comidas Rapidas,8,1
4447329,335557,LA MONTANITA,NO DECLARADO,KR 6 # 162 A - 50,BOGOTA,"4.737481931224465;-74.02233864180744",17923401,Carniceria,1,1
6196032,341069,PROVICIONES ANDRES,andres,CL 16 # 33B - 06,VALLEDUPAR,"10.455665549999999;-73.27255835",160010457,Tienda,4,1
6504391,570524,CRUNCHYPOLLO,Andres,KR 2 # 9 - 29,POPAYAN,"2.4364101653918624;-76.60375267267227",180006844,Restaurantes,4,1
6309685,867086,LA BRASCA ESPAÑOLA,,KR 10 # 13 - 42,CANDELARIA,"3.3977673;-76.3874337",1224442780,Comidas Rapidas,1,1
6932420,180511,PAN Y MAS,no lo dio,CL 55 # 29 - 40,BARRANQUILLA,"10.976079940795898;-74.79850006103516",42020409,Panaderia,3,5
6508991,433325,victorias caffe,no infoma,KR 100 A # 140 A - 19,BOGOTA,"4.741000175476074;-74.0931396484375",17944304,LicoBar,11,5
6666671,138166,DROGUERIA CIUDAT,marcos,KR 78 # 8 D - 27,BOGOTA,"4.641429901123047;-74.14019012451172",17919862,Drogueria,8,4
6920760,2245,CAFETERIA PANNA COTTA,,CL 38 # 43 - 123,BARRANQUILLA,"10.982821464538574;-74.78067779541016",42012915,Restaurantes,2,2
